timestamp_ms,engine_rpm,throttle_pos_pct,engine_load_pct,vehicle_speed_kmh,current_gear,lean_angle_deg,longitudinal_accel_g,lateral_accel_g,road_incline_deg,tire_press_psi,tire_temp_c,suggested_shift_action,optimal_shift_rpm,rider_style_label,hazard_alert_flag
708400,5935.0,27.7,30.4,95.0,4,8.7,0.17,0.16,1.0,31.7,43.5,0,6010.9,1,0
708500,2691.2,36.0,40.6,43.1,4,3.2,0.21,0.09,0.6,31.5,39.2,0,4715.7,0,0
708600,3358.9,62.5,59.4,53.7,4,4.5,0.28,0.06,1.0,31.8,43.4,0,6359.0,1,0
708700,5015.9,33.7,37.6,55.2,2,12.2,0.14,0.24,0.3,31.5,43.5,0,6063.6,1,0
708800,2896.5,28.0,33.1,39.1,3,14.5,0.02,0.23,1.6,31.4,39.1,0,4668.7,0,0
708900,4652.1,14.3,16.0,97.7,6,7.4,0.15,0.12,-0.9,31.8,40.6,0,4349.3,0,0
709000,4080.2,12.2,25.7,34.7,1,5.5,0.08,0.1,3.3,31.7,39.6,0,4657.4,0,0
709100,7600.6,60.6,58.7,121.6,4,23.7,0.23,0.42,1.7,32.3,48.0,0,7980.6,2,0
709200,4719.8,55.7,57.5,99.1,6,9.1,0.3,0.09,0.9,32.0,44.5,0,6329.4,1,0
709300,3633.4,35.4,32.4,49.1,3,4.6,0.05,0.1,-1.2,32.0,39.7,0,4533.1,0,0
709400,2706.3,19.7,29.5,50.1,5,6.5,0.06,0.12,2.5,31.4,39.5,0,4668.5,0,0
709500,5032.0,30.3,33.9,93.1,5,1.6,0.12,0.05,1.0,31.9,43.6,0,6053.1,1,0
709600,7486.8,81.8,78.0,119.8,4,16.5,0.32,0.27,-1.4,32.5,49.4,0,8073.3,2,0
709700,4788.4,39.1,36.9,52.7,2,5.9,0.17,0.09,0.4,31.3,40.2,1,4659.4,0,0
709800,3872.4,33.9,37.6,52.3,3,7.5,0.15,0.19,2.1,31.7,40.0,0,4744.4,0,0
709900,5512.0,73.7,64.8,46.9,1,14.8,0.39,0.22,1.9,32.1,48.6,0,8062.3,2,0
710000,4194.0,36.2,45.5,77.6,5,9.1,0.24,0.15,1.7,31.3,39.9,0,4823.1,0,0
710100,3986.6,24.2,34.9,73.8,5,3.0,0.11,0.11,0.7,31.4,39.8,0,4652.2,0,0
710200,5961.6,68.2,65.8,95.4,4,21.7,0.43,0.38,3.1,32.1,48.2,0,8127.8,2,0
710300,4622.4,44.2,54.4,62.4,3,7.7,0.19,0.08,3.6,31.9,44.1,0,6414.0,1,0
710400,3522.7,27.9,36.4,29.9,1,8.0,0.07,0.1,2.3,31.3,39.5,0,4742.5,0,0
710500,4470.0,25.9,30.5,71.5,4,6.8,0.07,0.14,-1.0,31.6,39.5,0,4522.4,0,0
710600,3900.7,29.7,24.4,62.4,4,4.1,0.14,0.07,-2.1,31.4,39.3,0,4396.7,0,0
710700,3904.1,27.2,29.5,72.2,5,9.9,0.08,0.24,-0.9,31.5,39.6,0,4515.4,0,0
710800,6628.4,86.7,92.2,106.1,4,35.6,0.42,0.56,5.4,32.3,49.0,0,8548.8,2,0
710900,4571.0,17.7,31.4,84.6,5,17.3,0.04,0.31,1.2,31.7,40.1,0,4630.6,0,0
711000,4443.9,52.1,62.7,71.1,4,3.3,0.23,0.07,5.8,31.6,44.1,0,6614.6,1,0
711100,5751.4,74.5,70.1,92.0,4,6.9,0.3,0.15,0.2,32.2,48.1,0,8049.6,2,0
711200,4524.4,23.5,37.1,61.1,3,6.9,0.12,0.18,-0.1,31.5,39.2,0,4638.1,0,0
711300,4090.9,15.5,25.3,75.7,5,6.6,0.02,0.12,0.3,31.3,40.1,0,4518.0,0,0
711400,5105.4,64.3,56.1,81.7,4,2.6,0.36,0.09,0.3,31.7,43.5,0,6284.9,1,0
711500,7393.8,81.8,73.6,99.8,3,31.9,0.35,0.53,-1.4,32.4,47.6,0,8018.7,2,0
711600,5796.7,50.2,43.1,49.3,1,20.1,0.21,0.34,-2.4,32.4,47.5,0,7610.3,2,0
711700,2616.0,24.5,33.5,28.8,2,9.4,0.05,0.16,1.8,31.4,40.4,0,4680.5,0,0
711800,4371.2,51.7,54.9,59.0,3,2.4,0.16,0.0,3.1,32.1,43.9,0,6400.0,1,0
711900,7251.4,40.0,49.0,79.8,2,8.1,0.23,0.19,6.6,31.9,43.7,1,6485.9,1,0
712000,7413.8,62.7,57.2,81.6,2,14.4,0.36,0.24,-0.6,32.1,47.5,0,7860.2,2,0
712100,3113.0,31.1,36.5,42.0,3,4.8,0.17,0.05,-0.4,31.4,39.0,0,4621.2,0,0
712200,5224.1,26.4,30.2,57.5,2,7.5,0.1,0.11,-1.4,32.2,43.7,0,5898.1,1,0
712300,7035.3,70.9,71.0,130.2,5,37.9,0.24,0.55,3.3,32.4,47.1,0,8201.5,2,0
712400,3571.7,14.6,24.7,48.2,3,9.7,0.09,0.18,2.5,31.6,40.4,0,4610.3,0,0
712500,4949.3,26.0,19.9,79.2,4,11.4,0.08,0.23,-1.7,32.3,45.2,0,5762.1,1,0
712600,4716.6,14.3,17.4,51.9,2,9.5,0.02,0.14,-1.8,31.7,40.4,1,4329.3,0,0
712700,4324.8,21.8,33.7,58.4,3,7.8,0.07,0.1,2.9,31.2,39.8,0,4734.5,0,0
712800,3946.3,27.0,24.2,53.3,3,1.8,0.17,0.0,1.5,31.3,40.0,0,4556.5,0,0
712900,5123.0,83.1,76.4,94.8,5,10.2,0.42,0.13,2.4,32.1,48.0,0,8224.5,2,0
713000,3597.8,14.6,17.5,57.6,4,11.4,0.1,0.15,-1.7,31.3,39.4,0,4333.2,0,0
713100,4437.9,44.8,32.4,48.8,2,9.1,0.16,0.21,-4.2,31.7,44.3,0,5800.0,1,0
713200,5396.0,59.1,54.4,86.3,4,5.1,0.27,0.04,-1.7,31.8,43.7,0,6176.3,1,0
713300,3777.8,35.8,44.6,41.6,2,11.4,0.17,0.2,2.2,31.5,39.6,0,4834.9,0,0
713400,6108.0,41.5,58.8,128.3,6,3.8,0.07,0.07,5.8,31.8,43.7,0,6565.4,1,0
713500,7578.4,52.5,48.3,145.0,6,2.7,0.24,0.04,-0.6,31.8,44.1,0,6153.3,1,0
713600,5549.6,89.9,93.7,88.8,4,23.1,0.4,0.36,6.2,32.4,48.4,0,8603.3,2,0
713700,4394.6,28.2,32.5,70.3,4,13.7,0.06,0.28,2.6,32.1,45.0,0,6106.1,1,0
713800,5275.5,40.5,33.5,97.6,5,4.5,0.21,0.09,-3.0,31.8,43.6,0,5868.3,1,0
713900,3257.0,17.7,27.9,52.1,4,10.6,0.1,0.13,1.0,31.5,39.8,0,4580.8,0,0
714000,7914.5,87.3,77.6,126.6,4,18.9,0.4,0.3,2.7,31.8,47.7,0,8251.0,2,0
714100,5150.4,25.2,18.2,108.2,6,7.7,0.2,0.12,-5.6,31.5,39.1,0,4168.1,0,0
714200,5827.0,26.6,37.1,93.2,4,6.0,0.14,0.08,2.1,31.9,43.6,0,6140.2,1,0
714300,4353.4,28.8,37.8,69.7,4,4.0,0.09,0.07,3.4,31.8,40.4,0,4807.6,0,0
714400,6572.8,51.8,47.8,121.6,5,37.6,0.27,0.6,1.5,32.4,48.1,0,7841.5,2,0
714500,5492.6,57.6,51.5,87.9,4,5.7,0.18,0.1,0.3,32.1,45.0,0,6233.1,1,0
714600,5676.8,48.9,45.7,90.8,4,12.3,0.31,0.22,0.1,31.5,43.5,0,6151.4,1,0
714700,5000.4,16.0,24.2,55.0,2,12.5,0.08,0.22,-0.1,31.2,39.7,1,4487.2,0,0
714800,3144.8,22.2,20.9,42.5,3,6.8,0.12,0.14,-2.4,31.5,39.9,0,4341.4,0,0
714900,4939.3,41.3,29.0,54.3,2,9.6,0.17,0.2,-1.2,32.0,44.1,0,5893.1,1,0
715000,4001.6,46.1,46.7,54.0,3,9.1,0.15,0.13,-0.5,31.8,43.6,0,6136.4,1,0
715100,4328.5,31.4,37.5,58.4,3,14.8,0.18,0.19,0.8,31.3,39.8,0,4685.5,0,0
715200,6692.7,65.5,53.3,140.5,6,11.2,0.34,0.2,-0.9,32.3,48.6,0,7799.2,2,0
715300,6931.1,78.0,60.9,110.9,4,48.0,0.4,0.77,-1.7,32.0,48.4,0,7856.1,2,0
715400,4751.7,30.7,42.7,76.0,4,6.3,0.15,0.11,2.4,31.3,40.1,0,4820.7,0,0
715500,7010.9,61.9,58.0,94.6,3,30.6,0.26,0.45,1.4,32.5,48.4,0,7960.5,2,0
715600,4357.4,25.2,30.4,80.6,5,4.7,0.1,0.09,-0.8,31.6,44.2,0,5926.6,1,0
715700,5531.9,41.1,41.2,88.5,4,1.1,0.19,0.0,1.8,32.1,43.6,0,6173.8,1,0
715800,3833.5,18.0,25.0,61.3,4,17.0,0.02,0.28,-0.6,31.5,40.3,0,4471.2,0,0
715900,6318.6,57.9,50.9,69.5,2,3.6,0.3,0.0,0.7,32.0,44.6,1,6240.7,1,0
716000,2939.8,47.0,52.2,39.7,3,1.1,0.19,0.0,2.9,31.9,43.9,0,6358.9,1,0
716100,4186.4,12.9,19.3,67.0,4,9.2,0.04,0.22,-1.0,31.5,39.9,0,4385.9,0,0
716200,6044.3,30.0,19.9,96.7,4,7.3,0.16,0.08,-2.4,31.8,44.7,1,5729.3,1,0
716300,5626.2,63.6,58.4,104.1,5,1.6,0.3,0.04,0.1,32.2,44.6,0,6307.2,1,0
716400,6040.7,61.9,48.3,111.8,5,7.8,0.31,0.15,-2.9,32.0,44.2,0,6048.6,1,0
716500,3768.6,38.9,43.2,79.1,6,4.1,0.07,0.04,-0.2,31.9,39.9,0,4709.8,0,0
716600,7381.4,56.6,53.0,118.1,4,48.0,0.25,0.76,-0.2,32.5,48.1,0,7827.3,2,0
716700,4050.1,43.2,31.2,85.1,6,9.4,0.22,0.14,-5.7,31.8,44.2,0,5719.7,1,0
716800,3226.7,36.0,46.3,59.7,5,7.5,0.09,0.13,1.8,31.2,39.7,0,4838.1,0,0
716900,3547.5,36.3,29.7,39.0,2,10.2,0.14,0.17,0.0,31.7,40.5,0,4557.9,0,0
717000,6474.1,32.6,48.4,87.4,3,3.0,0.21,0.07,3.5,32.0,43.9,1,6336.0,1,0
717100,7274.1,58.7,63.4,80.0,2,8.6,0.28,0.22,1.0,32.1,48.3,0,8007.2,2,0
717200,3992.3,16.1,24.7,33.9,1,2.2,0.05,0.01,2.3,31.4,40.0,0,4601.6,0,0
717300,4192.4,32.3,44.0,46.1,2,7.2,0.08,0.13,3.5,31.9,44.9,0,6284.5,1,0
717400,4980.5,37.4,40.3,42.3,1,4.8,0.16,0.12,0.2,31.4,39.6,1,4691.7,0,0
717500,5273.0,26.2,20.6,84.4,4,2.7,0.23,0.01,0.5,31.9,44.4,0,5869.4,1,0
717600,7094.2,71.1,56.7,95.8,3,20.2,0.33,0.32,-3.4,32.2,48.1,0,7725.5,2,0
717700,3900.5,37.3,39.4,52.7,3,9.6,0.16,0.18,3.6,32.2,44.4,0,6234.4,1,0
717800,4464.7,10.7,15.0,71.4,4,5.9,-0.05,0.08,0.1,31.4,40.2,1,4386.1,0,0
717900,5861.4,51.1,43.6,108.4,5,6.0,0.19,0.08,-2.0,31.8,44.4,0,6032.3,1,0
718000,3583.5,18.6,27.2,75.3,6,7.2,0.06,0.03,2.3,31.4,39.9,0,4631.9,0,0
718100,4862.6,10.9,15.0,77.8,4,7.4,0.05,0.1,-4.9,31.8,40.5,1,4157.3,0,0
718200,7458.6,47.7,41.7,100.7,3,2.6,0.33,0.0,-0.6,32.1,43.8,1,6074.8,1,0
718300,5262.6,61.7,59.7,71.0,3,5.7,0.26,0.09,2.8,32.0,44.0,0,6441.2,1,0
718400,3459.3,36.3,41.6,38.1,2,2.7,0.15,0.0,-0.6,31.4,39.8,0,4672.8,0,0
718500,6645.5,50.9,45.1,73.1,2,2.2,0.26,0.02,-1.3,32.2,48.1,0,7683.1,2,0
718600,4589.8,55.0,48.2,62.0,3,4.5,0.25,0.08,-0.5,32.0,43.4,0,6154.4,1,0
718700,3233.0,17.2,18.2,67.9,6,6.4,0.1,0.1,-4.5,31.5,41.0,0,4214.9,0,0
718800,6946.1,61.9,62.7,59.0,1,10.3,0.33,0.19,2.3,32.0,43.9,1,6455.3,1,0
718900,5571.8,44.9,44.4,61.3,2,8.0,0.29,0.15,0.2,32.0,44.1,0,6141.6,1,0
719000,3764.2,32.8,37.9,41.4,2,3.5,0.02,0.01,-0.2,31.9,44.4,0,6047.1,1,0
719100,4806.4,55.6,46.4,76.9,4,5.9,0.21,0.1,-0.2,32.7,44.3,0,6148.9,1,0
719200,5293.8,30.0,31.2,71.5,3,8.7,0.12,0.08,0.5,31.9,43.7,0,5997.9,1,0
719300,2832.9,36.8,49.4,38.2,3,11.7,0.15,0.19,2.1,31.9,40.6,0,4889.2,0,0
719400,7461.3,85.7,62.8,82.1,2,14.4,0.4,0.21,0.4,32.6,48.4,0,7970.5,2,0
719500,4335.1,52.7,41.6,58.5,3,11.2,0.24,0.17,-2.9,31.8,42.9,0,5968.4,1,0
719600,4215.2,29.6,30.9,46.4,2,8.1,0.15,0.12,1.9,31.5,40.3,0,4658.3,0,0
719700,5263.0,32.7,38.0,71.1,3,6.9,0.04,0.13,1.7,31.5,42.8,0,6134.4,1,0
719800,4925.3,65.9,63.7,41.9,1,17.2,0.25,0.28,1.0,32.4,47.5,0,8009.8,2,0
719900,6013.8,66.6,70.1,96.2,4,30.2,0.34,0.46,3.2,32.5,48.0,0,8185.1,2,0
720000,3626.4,18.1,23.0,58.0,4,13.3,0.04,0.16,0.6,31.4,40.6,0,4502.0,0,0
720100,4528.5,21.4,28.3,72.5,4,10.2,0.17,0.19,3.3,31.4,40.5,0,4686.7,0,0
720200,5001.8,61.4,57.5,67.5,3,7.3,0.3,0.08,4.0,31.7,43.5,0,6470.5,1,0
720300,4061.9,17.1,26.5,54.8,3,16.0,0.14,0.21,2.0,31.6,39.7,0,4606.4,0,0
720400,6447.2,68.2,67.2,54.8,1,13.8,0.38,0.19,-1.4,32.5,47.6,0,7944.9,2,0
720500,4941.8,23.7,25.8,66.7,3,9.5,0.09,0.18,0.2,31.3,40.3,1,4517.0,0,0
720600,3228.4,35.7,43.0,43.6,3,9.7,0.07,0.16,3.6,31.3,40.1,0,4877.4,0,0
720700,3703.3,18.4,18.5,50.0,3,12.2,0.1,0.22,-3.2,31.5,40.7,0,4275.7,0,0
720800,3931.5,16.1,19.5,62.9,4,8.8,0.05,0.11,-0.5,31.7,40.0,0,4412.8,0,0
720900,3782.9,62.4,61.9,70.0,5,5.9,0.27,0.09,-0.4,32.0,43.9,0,6326.4,1,0
721000,6502.2,32.5,36.2,104.0,4,6.8,0.12,0.17,-1.7,32.1,44.1,1,5959.5,1,0
721100,3820.8,22.4,34.9,42.0,2,9.4,0.01,0.15,2.7,31.1,40.4,0,4739.1,0,0
721200,3879.7,33.8,41.8,62.1,4,17.9,0.16,0.26,1.4,31.4,40.2,0,4766.4,0,0
721300,5385.1,44.1,38.0,45.8,1,0.5,0.17,0.0,-1.3,32.1,44.3,0,5998.9,1,0
721400,3329.9,23.3,26.5,53.3,4,12.0,0.06,0.21,2.0,31.8,39.9,0,4608.3,0,0
721500,3960.3,37.6,35.7,53.5,3,12.3,0.16,0.25,0.1,31.9,44.1,0,6032.6,1,0
721600,6124.3,30.9,31.2,67.4,2,11.2,0.19,0.11,-1.7,31.7,42.9,1,5896.5,1,0
721700,3507.2,57.8,49.8,64.9,5,7.3,0.27,0.11,-1.3,31.8,44.4,0,6139.6,1,0
721800,5604.3,52.3,54.4,89.7,4,6.1,0.18,0.08,1.6,32.3,47.0,0,7923.9,2,0
721900,6483.0,93.4,85.6,87.5,3,2.2,0.44,0.03,2.8,32.6,48.3,0,8355.6,2,0
722000,6173.7,82.4,65.1,52.5,1,1.6,0.47,0.0,-0.7,32.4,47.9,0,7949.4,2,0
722100,4052.4,22.7,35.4,54.7,3,11.4,0.12,0.16,1.9,31.1,40.2,0,4708.1,0,0
722200,4290.2,15.6,27.7,79.4,5,0.8,-0.04,0.0,4.5,31.6,40.5,0,4732.3,0,0
722300,4572.3,22.1,24.9,73.2,4,2.9,0.1,0.02,-2.6,31.4,40.3,1,4380.1,0,0
722400,5347.7,64.4,57.4,112.3,6,12.2,0.37,0.19,1.4,32.5,48.7,0,7951.5,2,0
722500,7227.0,62.2,57.8,79.5,2,13.8,0.3,0.22,2.6,32.3,48.3,0,8009.3,2,0
722600,7886.8,77.8,65.1,126.2,4,20.6,0.3,0.35,0.3,32.5,47.5,0,7993.2,2,0
722700,4514.9,36.0,37.8,72.2,4,4.5,0.08,0.08,3.6,31.7,41.5,0,4814.9,0,0
722800,7938.2,69.9,67.6,107.2,3,18.5,0.27,0.3,6.0,32.2,47.5,0,8281.3,2,0
722900,2771.9,39.2,43.3,23.6,1,4.7,0.1,0.1,1.4,31.5,40.6,0,4781.3,0,0
723000,4771.8,10.1,15.0,76.3,4,2.7,-0.02,0.01,-0.1,31.8,39.9,1,4376.2,0,0
723100,2620.5,29.7,39.0,41.9,4,12.2,0.04,0.18,2.9,31.5,40.4,0,4800.3,0,0
723200,4442.2,35.7,41.9,71.1,4,5.8,0.14,0.08,2.6,31.7,40.2,0,4819.6,0,0
723300,4257.2,36.2,30.3,68.1,4,11.5,0.15,0.19,-5.8,32.0,43.9,0,5702.2,1,0
723400,4362.4,14.3,17.6,69.8,4,13.6,0.05,0.25,0.5,31.5,40.0,0,4432.8,0,0
723500,5882.5,43.5,46.0,94.1,4,12.4,0.22,0.21,-0.5,32.0,44.4,0,6130.2,1,0
723600,6105.3,26.1,28.6,67.2,2,4.8,0.05,0.11,1.5,31.9,44.0,1,6010.4,1,0
723700,7317.5,54.8,40.1,98.8,3,16.7,0.36,0.32,0.0,32.5,47.3,0,7682.3,2,0
723800,7381.2,28.3,32.5,118.1,4,15.2,0.16,0.24,0.3,32.0,44.3,1,6002.8,1,0
723900,5020.4,20.4,18.8,105.4,6,0.4,0.0,0.0,-1.7,31.7,40.6,0,4351.0,0,0
724000,8117.8,64.0,68.2,69.0,1,27.3,0.3,0.47,2.3,32.3,48.4,0,8123.6,2,0
724100,4866.9,92.5,88.9,65.7,3,8.3,0.4,0.13,4.6,32.6,48.1,0,8476.1,2,0
724200,3913.6,12.0,15.7,52.8,3,5.7,0.05,0.09,-1.6,31.4,39.4,0,4316.0,0,0
724300,5260.2,42.5,37.3,57.9,2,4.4,0.22,0.09,-3.0,32.0,44.1,0,5913.1,1,0
724400,3815.9,36.3,36.2,51.5,3,7.4,0.14,0.12,0.6,31.1,40.0,0,4659.1,0,0
724500,2640.5,10.3,25.3,42.2,4,3.8,0.0,0.06,0.4,31.5,39.2,0,4522.4,0,0
724600,5727.4,32.8,38.6,48.7,1,9.2,0.1,0.15,3.4,31.7,43.3,0,6217.5,1,0
724700,6712.1,85.9,71.6,107.4,4,14.6,0.43,0.21,-2.6,32.2,47.2,0,7944.0,2,0
724800,2029.0,27.0,25.5,37.5,5,1.6,0.12,0.0,-0.8,31.4,40.4,0,4467.8,0,0
724900,7863.0,57.6,44.5,145.0,6,4.6,0.3,0.11,-4.9,32.3,48.1,0,7514.3,2,0
725000,7129.0,61.2,58.0,78.4,2,1.3,0.27,0.05,3.9,32.6,48.3,0,8073.7,2,0
725100,5844.3,84.5,76.3,93.5,4,6.6,0.31,0.11,1.1,32.4,48.9,0,8166.3,2,0
725200,3469.1,21.5,25.2,46.8,3,0.9,0.08,0.01,-0.7,31.3,39.9,0,4472.6,0,0
725300,6694.7,88.0,73.1,90.4,3,18.3,0.45,0.32,-2.8,32.3,47.6,0,7951.2,2,0
725400,4613.8,39.2,36.6,73.8,4,13.1,0.23,0.21,-2.6,31.7,40.5,1,4523.3,0,0
725500,4908.9,50.5,50.8,78.5,4,11.7,0.14,0.2,1.5,31.9,44.0,0,6278.2,1,0
725600,3304.1,15.9,26.0,28.1,1,10.4,0.05,0.23,-2.3,31.7,40.5,0,4410.1,0,0
725700,4728.3,23.4,28.9,99.3,6,9.4,0.15,0.2,0.8,31.1,40.4,0,4580.7,0,0
725800,5342.1,25.7,39.5,98.8,5,9.3,0.06,0.12,5.6,31.6,43.7,0,6326.4,1,0
725900,3435.2,32.7,33.5,55.0,4,3.7,0.21,0.07,-0.4,31.6,39.9,0,4586.0,0,0
726000,4211.8,30.0,29.9,67.4,4,12.2,0.03,0.17,-1.9,31.2,39.7,0,4473.2,0,0
726100,2701.9,25.4,30.6,36.5,3,2.3,0.06,0.06,1.5,31.6,40.2,0,4632.2,0,0
726200,4936.4,25.4,23.0,79.0,4,19.7,0.06,0.29,-2.6,31.8,44.9,0,5760.3,1,0
726300,4597.0,10.7,29.7,62.1,3,4.5,0.01,0.12,4.8,31.3,40.3,0,4772.3,0,0
726400,6888.0,85.5,81.2,127.4,5,19.2,0.37,0.28,4.0,32.4,48.5,0,8354.2,2,0
726500,3527.0,16.3,26.6,38.8,2,23.4,0.11,0.35,0.1,31.7,41.1,0,4523.7,0,0
726600,3491.9,29.7,21.6,38.4,2,1.7,0.2,0.0,-1.7,31.8,40.5,0,4380.2,0,0
726700,4300.5,13.4,25.1,68.8,4,11.0,0.01,0.16,-0.6,31.6,39.6,0,4476.3,0,0
726800,5609.8,63.4,60.7,75.7,3,8.7,0.33,0.16,-0.2,31.9,43.7,0,6317.5,1,0
726900,3583.9,11.1,20.7,48.4,3,10.3,-0.01,0.2,1.5,31.7,39.8,0,4514.3,0,0
727000,4025.5,37.3,43.2,54.3,3,12.8,0.2,0.18,3.1,31.3,39.8,0,4858.4,0,0
727100,8061.1,73.3,63.8,145.0,5,19.4,0.26,0.34,-2.1,32.0,47.5,1,7871.0,2,0
727200,5839.0,35.1,37.7,78.8,3,0.6,0.28,0.0,3.0,31.6,44.1,0,6188.7,1,0
727300,2983.5,33.6,39.1,40.3,3,8.7,0.17,0.1,2.0,31.6,39.8,0,4760.7,0,0
727400,2516.9,28.8,30.8,27.7,2,8.6,0.21,0.17,-0.8,31.4,40.8,0,4535.2,0,0
727500,7509.6,79.8,57.7,101.4,3,22.5,0.44,0.35,-2.2,32.2,49.0,0,7792.1,2,0
727600,3016.9,24.6,31.3,40.7,3,7.0,0.06,0.1,0.8,31.5,40.1,0,4610.9,0,0
727700,3644.4,10.2,15.0,58.3,4,2.9,-0.12,0.1,-2.1,31.3,39.9,0,4283.3,0,0
727800,5810.4,32.4,44.2,63.9,2,2.5,0.09,0.07,3.1,31.7,43.7,0,6267.8,1,0
727900,6413.2,27.0,31.5,70.5,2,6.4,0.15,0.18,-2.3,31.8,44.1,1,5873.8,1,0
728000,4458.3,44.9,53.1,60.2,3,1.0,0.1,0.01,1.9,32.1,44.9,0,6321.0,1,0
728100,2737.3,17.5,22.3,37.0,3,4.2,0.17,0.08,0.3,31.8,40.6,0,4481.5,0,0
728200,3659.8,23.5,24.7,49.4,3,4.6,0.09,0.04,-0.9,31.4,40.7,0,4455.4,0,0
728300,5161.7,29.3,24.5,82.6,4,5.7,0.26,0.12,0.2,31.6,44.5,0,5905.0,1,0
728400,4681.0,14.3,29.2,63.2,3,18.9,0.0,0.29,3.2,31.6,40.2,0,4694.4,0,0
728500,5352.9,41.2,30.4,72.3,3,2.2,0.24,0.0,-2.5,31.7,44.7,0,5852.9,1,0
728600,5207.8,45.8,37.6,83.3,4,6.7,0.25,0.09,-0.5,31.8,43.5,0,6027.5,1,0
728700,3616.4,12.5,15.7,39.8,2,8.7,-0.03,0.15,-1.4,31.6,39.6,0,4326.4,0,0
728800,7913.0,61.9,52.8,126.6,4,34.2,0.32,0.61,0.4,32.6,48.2,1,7851.2,2,0
728900,6712.0,64.0,51.9,90.6,3,26.6,0.34,0.43,-1.2,32.0,48.1,0,7768.8,2,0
729000,5153.3,33.7,28.4,69.6,3,6.2,0.2,0.1,-3.9,32.1,44.5,0,5764.6,1,0
729100,4119.2,14.5,20.6,76.2,5,7.5,0.12,0.15,-2.1,31.1,39.6,0,4350.7,0,0
729200,4352.8,14.0,30.9,47.9,2,0.3,-0.05,0.01,4.6,31.5,40.5,0,4777.6,0,0
729300,5852.4,54.0,53.3,108.3,5,7.3,0.27,0.07,1.1,31.9,43.8,0,6289.8,1,0
729400,2537.5,36.9,44.1,40.6,4,13.4,0.09,0.23,1.0,31.3,40.1,0,4776.1,0,0
729500,6936.5,71.8,64.0,111.0,4,4.3,0.29,0.11,-0.2,32.5,49.3,0,7958.3,2,0
729600,4246.1,36.1,35.6,78.6,5,7.9,0.11,0.12,0.4,31.4,40.2,0,4644.4,0,0
729700,5539.0,59.1,50.2,102.5,5,0.9,0.29,0.02,-0.6,31.9,44.2,0,6176.6,1,0
729800,3977.0,15.6,27.1,63.6,4,9.5,0.08,0.16,1.8,31.5,40.3,0,4607.5,0,0
729900,5331.7,26.5,26.8,85.3,4,8.9,0.1,0.18,0.8,31.9,44.1,0,5955.6,1,0
730000,4774.1,14.1,17.6,64.5,3,13.4,0.05,0.21,-2.4,31.9,41.1,1,4301.8,0,0
730100,4274.5,33.2,35.2,57.7,3,8.5,0.07,0.13,1.1,31.4,40.2,0,4673.9,0,0
730200,4004.9,39.6,26.2,34.0,1,9.9,0.22,0.17,-5.6,31.4,40.5,0,4259.7,0,0
730300,5811.7,54.7,50.4,49.4,1,20.9,0.23,0.32,1.5,32.5,47.3,0,7873.5,2,0
730400,2954.5,29.7,30.7,54.7,5,4.2,0.08,0.04,-3.0,31.4,40.1,0,4432.1,0,0
730500,8083.7,57.9,50.5,68.7,1,20.4,0.15,0.35,0.3,32.4,48.9,1,7817.6,2,0
730600,8323.0,90.0,71.9,91.6,2,10.8,0.39,0.21,-2.5,32.4,47.5,1,7950.5,2,0
730700,3850.4,20.1,24.1,61.6,4,8.4,0.07,0.12,0.5,31.5,39.7,0,4512.0,0,0
730800,5226.4,34.7,43.8,44.4,1,7.7,0.17,0.11,1.9,32.0,44.8,0,6213.0,1,0
730900,3882.4,27.8,44.7,42.7,2,3.3,0.04,0.05,4.3,31.3,40.5,0,4927.9,0,0
731000,6343.1,75.1,63.9,101.5,4,11.0,0.34,0.2,-3.4,31.9,48.3,0,7816.4,2,0
731100,6368.0,53.7,54.1,101.9,4,10.4,0.32,0.16,2.9,31.9,44.4,0,6381.3,1,0
731200,2871.0,24.1,31.0,45.9,4,4.0,0.15,0.05,0.8,31.5,39.9,0,4608.7,0,0
731300,3844.0,32.5,29.6,51.9,3,10.4,0.13,0.19,-0.6,31.4,39.3,0,4527.5,0,0
731400,3972.6,12.6,24.6,53.6,3,6.2,0.01,0.07,2.4,31.6,39.8,0,4603.5,0,0
731500,7524.3,57.8,46.1,120.4,4,21.8,0.38,0.34,-0.1,32.1,47.3,0,7749.5,2,0
731600,2312.0,14.3,25.8,31.2,3,3.6,0.05,0.0,2.3,31.6,40.3,0,4613.0,0,0
731700,5974.6,58.6,50.1,95.6,4,6.9,0.26,0.12,-2.0,32.0,44.4,0,6112.5,1,0
731800,3444.2,33.0,34.6,63.7,5,1.0,0.14,0.02,-1.1,31.6,40.4,0,4566.4,0,0
731900,6188.2,81.8,76.4,83.5,3,20.8,0.33,0.34,2.9,32.6,47.2,0,8245.6,2,0
732000,3823.4,35.5,47.5,51.6,3,16.2,0.06,0.2,4.2,31.6,40.9,0,4960.1,0,0
732100,6094.4,32.9,32.3,51.8,1,7.8,0.13,0.11,0.4,31.7,44.3,1,6006.7,1,0
732200,4834.8,39.4,30.9,77.4,4,5.4,0.25,0.11,-6.5,31.7,44.0,0,5679.9,1,0
732300,4123.5,47.6,47.6,35.0,1,5.2,0.2,0.16,0.0,32.1,43.8,0,6171.3,1,0
732400,3884.8,36.3,42.6,52.4,3,3.6,0.14,0.08,0.6,31.7,40.8,0,4737.5,0,0
